ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,pred_XGBoost,pred_LightGBM,pred_DynamicRidge,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,fallback_DynamicRidge,nonfinite_DynamicRidge,catastrophic_DynamicRidge,residual_guard_DynamicRidge,residual_nonfinite_DynamicRidge,residual_raw_min_DynamicRidge,residual_raw_max_DynamicRidge,safety_limit_DynamicRidge,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
19,3,2024-12-02,2024-11-29,development,direct,holiday_event,26.264022606383477,30.471193,32.676167,32.24312,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,26.264022606383477,25.0,True,18.5,19.0,22.892857142857142
20,3,2024-12-02,2024-11-29,development,direct,holiday_event,22.944047465611558,22.930157,27.542122,28.692474,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,22.944047465611558,18.0,True,29.7,22.0,24.357142857142858
21,3,2024-12-02,2024-11-29,development,direct,holiday_event,23.793439142575934,28.677862,30.716911,42.162228,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,23.793439142575934,18.0,True,29.2,30.0,22.035714285714285
22,3,2024-12-02,2024-11-29,development,direct,holiday_event,41.31458856162669,37.07508,41.11361,55.579967,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,41.31458856162669,17.0,True,54.8,54.0,45.42857142857143
23,3,2024-12-02,2024-11-29,development,direct,holiday_event,32.54952751870064,32.88573,35.55241,39.791157,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,32.54952751870064,22.0,True,40.8,31.0,35.785714285714285
24,3,2024-12-02,2024-11-29,development,direct,holiday_event,109.63002075015423,121.563705,120.51373,116.868866,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,109.63002075015423,93.0,True,117.0,118.0,94.71428571428571
25,3,2024-12-02,2024-11-29,development,direct,holiday_event,75.2972023370263,82.96298,85.54961,66.981926,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,75.2972023370263,51.0,True,161.9,177.0,134.46428571428572
26,3,2024-12-02,2024-11-29,development,direct,holiday_event,108.29427269533674,121.66363,134.13907,102.986984,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,108.29427269533674,127.0,True,197.0,229.0,157.32142857142858
27,3,2024-12-02,2024-11-29,development,direct,holiday_event,61.35726661450151,53.528473,56.417744,82.39988,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,61.35726661450151,58.0,True,115.0,132.0,85.21428571428571
28,3,2024-12-02,2024-11-29,development,direct,holiday_event,87.34657681077184,55.973423,62.356827,122.73807,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,87.34657681077184,57.0,True,87.0,86.0,72.35714285714286
