model,evaluation_regime,comparison_population,aggregation,n_folds,n_expected,n_actual,n_predicted,n_scored,coverage,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy,horizon,origin_type
DynamicRidge,conditional,model_specific,global,12,343,343,343,343,1.0,19.44545420734945,35.3867233505164,105.22167124178625,0.4383406146898568,0.4713619865457507,0.712036433688663,0.015439242558993682,0.0003480323473800495,343.0,direct,7,development
DynamicRidge,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,19.48486665311051,26.461246974980465,102.82286482501645,0.4749801078294502,0.47122843117625907,0.6691335024910011,-0.629460225270854,0.16668752921832217,28.583333333333332,direct,7,development
SeasonalNaive,conditional,model_specific,global,12,343,343,342,342,0.9970845481049563,33.28654970760234,57.36968451851889,217.93237273756375,0.7482090042720999,0.6343170416715803,1.0043231765589036,10.380116959064328,0.23332237923102203,342.0,direct,7,development
SeasonalNaive,conditional,model_specific,mean_fold,12,343,343,342,342,0.9970845481049563,32.95118471035138,42.64379782234894,210.43210412396002,1.0047362877030321,0.6253543982295929,0.8772830909649464,9.02949192782526,0.6461914820643946,28.5,direct,7,development
MovingAvg28,conditional,model_specific,global,12,343,343,343,343,1.0,33.177623426558654,59.38329121340825,236.11183402531105,0.7478920107327562,0.6697300511498162,1.0422340696147945,3.0539214026538146,0.06884168251250383,343.0,direct,7,development
MovingAvg28,conditional,model_specific,mean_fold,12,343,343,343,343,1.0,33.019773449790065,43.102899184652735,228.59636120020946,0.9648306780049508,0.6638589473261188,0.9263038889964688,1.9975450033617272,0.599744685177893,28.583333333333332,direct,7,development
NeuralNet,realized,common,global,4,120,120,120,120,1.0,9.128617315516625,18.033725204939604,48.20459310720004,0.23356803365927395,0.3632457957314186,0.4763141591607276,-1.2745209116297482,-0.032610343154705713,120.0,direct,1,recent_benchmark
NeuralNet,realized,common,mean_fold,4,120,120,120,120,1.0,9.128617315516623,13.89009295861245,48.20459310720004,0.26457955834538976,0.3632457957314185,0.4567226255113417,-1.2745209116297487,-0.040312726030364426,30.0,direct,1,recent_benchmark
Ensemble,realized,common,global,4,120,120,120,120,1.0,7.7534308129675145,13.0646038245695,43.745691007135015,0.1983820250652669,0.35443432989690205,0.4567952959626336,-3.7155011518752294,-0.09506612755331077,120.0,direct,1,recent_benchmark
Ensemble,realized,common,mean_fold,4,120,120,120,120,1.0,7.7534308129675145,10.789395765443617,43.74569100713502,0.23281709121022554,0.354434329896902,0.43245366005997943,-3.71550115187523,-0.06497463908957032,30.0,direct,1,recent_benchmark
XGBoost,realized,common,global,4,120,120,120,120,1.0,9.252606834967931,17.45666019924448,42.40195694715473,0.23674047338937138,0.3391410846522155,0.44720851208269724,-6.060052847862243,-0.15505465708815974,120.0,direct,1,recent_benchmark
XGBoost,realized,common,mean_fold,4,120,120,120,120,1.0,9.252606834967931,13.103685661575796,42.40195694715472,0.24225037116874315,0.3391410846522155,0.42710071578121306,-6.060052847862244,-0.1030059805433609,30.0,direct,1,recent_benchmark
LightGBM,realized,common,global,4,120,120,120,120,1.0,8.888450275609891,16.012863081882777,44.51163855997642,0.22742303477040232,0.3643660009622437,0.4851606405332872,-4.4657959274947645,-0.1142634352450686,120.0,direct,1,recent_benchmark
LightGBM,realized,common,mean_fold,4,120,120,120,120,1.0,8.888450275609891,12.796066624163565,44.511638559976426,0.2523459908997344,0.3643660009622437,0.45743002504174574,-4.465795927494764,-0.06336041687897148,30.0,direct,1,recent_benchmark
DynamicRidge,realized,common,global,4,120,120,120,120,1.0,17.788547339538734,64.43219829546793,73.65721068525193,0.45514406838905075,0.4920388153902428,0.655331988363217,-0.151289793352286,-0.0038709542009113694,120.0,direct,1,recent_benchmark
DynamicRidge,realized,common,mean_fold,4,120,120,120,120,1.0,17.788547339538734,41.721443184728955,73.65721068525193,0.44849417466249053,0.49203881539024286,0.6322882162708532,-0.15128979335228596,-0.08570175367643483,30.0,direct,1,recent_benchmark
SeasonalNaive,realized,common,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,realized,common,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,realized,common,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,realized,common,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,realized,model_specific,global,4,120,120,120,120,1.0,9.128617315516625,18.033725204939604,48.20459310720004,0.23356803365927395,0.3632457957314186,0.4763141591607276,-1.2745209116297482,-0.032610343154705713,120.0,direct,1,recent_benchmark
NeuralNet,realized,model_specific,mean_fold,4,120,120,120,120,1.0,9.128617315516623,13.89009295861245,48.20459310720004,0.26457955834538976,0.3632457957314185,0.4567226255113417,-1.2745209116297487,-0.040312726030364426,30.0,direct,1,recent_benchmark
Ensemble,realized,model_specific,global,4,120,120,120,120,1.0,7.7534308129675145,13.0646038245695,43.745691007135015,0.1983820250652669,0.35443432989690205,0.4567952959626336,-3.7155011518752294,-0.09506612755331077,120.0,direct,1,recent_benchmark
Ensemble,realized,model_specific,mean_fold,4,120,120,120,120,1.0,7.7534308129675145,10.789395765443617,43.74569100713502,0.23281709121022554,0.354434329896902,0.43245366005997943,-3.71550115187523,-0.06497463908957032,30.0,direct,1,recent_benchmark
XGBoost,realized,model_specific,global,4,120,120,120,120,1.0,9.252606834967931,17.45666019924448,42.40195694715473,0.23674047338937138,0.3391410846522155,0.44720851208269724,-6.060052847862243,-0.15505465708815974,120.0,direct,1,recent_benchmark
XGBoost,realized,model_specific,mean_fold,4,120,120,120,120,1.0,9.252606834967931,13.103685661575796,42.40195694715472,0.24225037116874315,0.3391410846522155,0.42710071578121306,-6.060052847862244,-0.1030059805433609,30.0,direct,1,recent_benchmark
LightGBM,realized,model_specific,global,4,120,120,120,120,1.0,8.888450275609891,16.012863081882777,44.51163855997642,0.22742303477040232,0.3643660009622437,0.4851606405332872,-4.4657959274947645,-0.1142634352450686,120.0,direct,1,recent_benchmark
LightGBM,realized,model_specific,mean_fold,4,120,120,120,120,1.0,8.888450275609891,12.796066624163565,44.511638559976426,0.2523459908997344,0.3643660009622437,0.45743002504174574,-4.465795927494764,-0.06336041687897148,30.0,direct,1,recent_benchmark
DynamicRidge,realized,model_specific,global,4,120,120,120,120,1.0,17.788547339538734,64.43219829546793,73.65721068525193,0.45514406838905075,0.4920388153902428,0.655331988363217,-0.151289793352286,-0.0038709542009113694,120.0,direct,1,recent_benchmark
DynamicRidge,realized,model_specific,mean_fold,4,120,120,120,120,1.0,17.788547339538734,41.721443184728955,73.65721068525193,0.44849417466249053,0.49203881539024286,0.6322882162708532,-0.15128979335228596,-0.08570175367643483,30.0,direct,1,recent_benchmark
SeasonalNaive,realized,model_specific,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,realized,model_specific,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,realized,model_specific,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,realized,model_specific,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,conditional,common,global,4,120,120,120,120,1.0,9.128617315516625,18.033725204939604,48.20459310720004,0.23356803365927395,0.3632457957314186,0.4763141591607276,-1.2745209116297482,-0.032610343154705713,120.0,direct,1,recent_benchmark
NeuralNet,conditional,common,mean_fold,4,120,120,120,120,1.0,9.128617315516623,13.89009295861245,48.20459310720004,0.26457955834538976,0.3632457957314185,0.4567226255113417,-1.2745209116297487,-0.040312726030364426,30.0,direct,1,recent_benchmark
Ensemble,conditional,common,global,4,120,120,120,120,1.0,7.7534308129675145,13.0646038245695,43.745691007135015,0.1983820250652669,0.35443432989690205,0.4567952959626336,-3.7155011518752294,-0.09506612755331077,120.0,direct,1,recent_benchmark
Ensemble,conditional,common,mean_fold,4,120,120,120,120,1.0,7.7534308129675145,10.789395765443617,43.74569100713502,0.23281709121022554,0.354434329896902,0.43245366005997943,-3.71550115187523,-0.06497463908957032,30.0,direct,1,recent_benchmark
XGBoost,conditional,common,global,4,120,120,120,120,1.0,9.252606834967931,17.45666019924448,42.40195694715473,0.23674047338937138,0.3391410846522155,0.44720851208269724,-6.060052847862243,-0.15505465708815974,120.0,direct,1,recent_benchmark
XGBoost,conditional,common,mean_fold,4,120,120,120,120,1.0,9.252606834967931,13.103685661575796,42.40195694715472,0.24225037116874315,0.3391410846522155,0.42710071578121306,-6.060052847862244,-0.1030059805433609,30.0,direct,1,recent_benchmark
LightGBM,conditional,common,global,4,120,120,120,120,1.0,8.888450275609891,16.012863081882777,44.51163855997642,0.22742303477040232,0.3643660009622437,0.4851606405332872,-4.4657959274947645,-0.1142634352450686,120.0,direct,1,recent_benchmark
LightGBM,conditional,common,mean_fold,4,120,120,120,120,1.0,8.888450275609891,12.796066624163565,44.511638559976426,0.2523459908997344,0.3643660009622437,0.45743002504174574,-4.465795927494764,-0.06336041687897148,30.0,direct,1,recent_benchmark
DynamicRidge,conditional,common,global,4,120,120,120,120,1.0,17.788547339538734,64.43219829546793,73.65721068525193,0.45514406838905075,0.4920388153902428,0.655331988363217,-0.151289793352286,-0.0038709542009113694,120.0,direct,1,recent_benchmark
DynamicRidge,conditional,common,mean_fold,4,120,120,120,120,1.0,17.788547339538734,41.721443184728955,73.65721068525193,0.44849417466249053,0.49203881539024286,0.6322882162708532,-0.15128979335228596,-0.08570175367643483,30.0,direct,1,recent_benchmark
SeasonalNaive,conditional,common,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,conditional,common,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,conditional,common,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,conditional,common,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,conditional,model_specific,global,4,120,120,120,120,1.0,9.128617315516625,18.033725204939604,48.20459310720004,0.23356803365927395,0.3632457957314186,0.4763141591607276,-1.2745209116297482,-0.032610343154705713,120.0,direct,1,recent_benchmark
NeuralNet,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,9.128617315516623,13.89009295861245,48.20459310720004,0.26457955834538976,0.3632457957314185,0.4567226255113417,-1.2745209116297487,-0.040312726030364426,30.0,direct,1,recent_benchmark
Ensemble,conditional,model_specific,global,4,120,120,120,120,1.0,7.7534308129675145,13.0646038245695,43.745691007135015,0.1983820250652669,0.35443432989690205,0.4567952959626336,-3.7155011518752294,-0.09506612755331077,120.0,direct,1,recent_benchmark
Ensemble,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,7.7534308129675145,10.789395765443617,43.74569100713502,0.23281709121022554,0.354434329896902,0.43245366005997943,-3.71550115187523,-0.06497463908957032,30.0,direct,1,recent_benchmark
XGBoost,conditional,model_specific,global,4,120,120,120,120,1.0,9.252606834967931,17.45666019924448,42.40195694715473,0.23674047338937138,0.3391410846522155,0.44720851208269724,-6.060052847862243,-0.15505465708815974,120.0,direct,1,recent_benchmark
XGBoost,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,9.252606834967931,13.103685661575796,42.40195694715472,0.24225037116874315,0.3391410846522155,0.42710071578121306,-6.060052847862244,-0.1030059805433609,30.0,direct,1,recent_benchmark
LightGBM,conditional,model_specific,global,4,120,120,120,120,1.0,8.888450275609891,16.012863081882777,44.51163855997642,0.22742303477040232,0.3643660009622437,0.4851606405332872,-4.4657959274947645,-0.1142634352450686,120.0,direct,1,recent_benchmark
LightGBM,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,8.888450275609891,12.796066624163565,44.511638559976426,0.2523459908997344,0.3643660009622437,0.45743002504174574,-4.465795927494764,-0.06336041687897148,30.0,direct,1,recent_benchmark
DynamicRidge,conditional,model_specific,global,4,120,120,120,120,1.0,17.788547339538734,64.43219829546793,73.65721068525193,0.45514406838905075,0.4920388153902428,0.655331988363217,-0.151289793352286,-0.0038709542009113694,120.0,direct,1,recent_benchmark
DynamicRidge,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,17.788547339538734,41.721443184728955,73.65721068525193,0.44849417466249053,0.49203881539024286,0.6322882162708532,-0.15128979335228596,-0.08570175367643483,30.0,direct,1,recent_benchmark
SeasonalNaive,conditional,model_specific,global,4,120,120,120,120,1.0,33.71666666666667,57.094512287376034,250.91621717493723,0.8626865671641791,0.8134810278731999,1.18938895891687,11.1,0.28400852878464816,120.0,direct,1,recent_benchmark
SeasonalNaive,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,33.71666666666667,45.703160198940665,250.9162171749373,1.398836708459897,0.8134810278732,1.0590062227420916,11.100000000000001,0.9183564520745813,30.0,direct,1,recent_benchmark
MovingAvg28,conditional,model_specific,global,4,120,120,120,120,1.0,34.735085978835976,49.26564121021694,334.13740488990146,0.8887442041493213,0.8039166970616284,1.2426758865640464,20.747652116402115,0.5308567705689241,120.0,direct,1,recent_benchmark
MovingAvg28,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,34.735085978835976,48.206483886048034,334.1374048899014,1.3985508522121461,0.8039166970616283,1.1668970269340595,20.74765211640212,1.2091920652278287,30.0,direct,1,recent_benchmark
NeuralNet,realized,common,global,4,120,120,120,120,1.0,8.502343714792639,17.14103117270376,59.74839128596782,0.2548791520797194,0.36228820445312804,0.5225123612716125,3.4592576628329104,0.10369995491879822,120.0,direct,2,recent_benchmark
NeuralNet,realized,common,mean_fold,4,120,120,120,120,1.0,8.502343714792639,13.282378913804225,59.74839128596783,0.28526390483415753,0.36228820445312804,0.4880981305306312,3.4592576628329104,0.15601412663537217,30.0,direct,2,recent_benchmark
Ensemble,realized,common,global,4,120,120,120,120,1.0,6.7618461629768465,10.174901994001802,55.045484982215996,0.20270335737127693,0.3373623164723044,0.5059872488967972,1.5637044617677358,0.04687597687037929,120.0,direct,2,recent_benchmark
Ensemble,realized,common,mean_fold,4,120,120,120,120,1.0,6.7618461629768465,9.14612600670186,55.04548498221599,0.25530876135770925,0.33736231647230447,0.46468152028225396,1.5637044617677358,0.10689046387118631,30.0,direct,2,recent_benchmark
XGBoost,realized,common,global,4,120,120,120,120,1.0,7.043628767132759,11.831264191710554,52.365663167933185,0.21115050013887862,0.34577594345205664,0.486489106168188,-0.6924194484949112,-0.020757015693077526,120.0,direct,2,recent_benchmark
XGBoost,realized,common,mean_fold,4,120,120,120,120,1.0,7.043628767132758,10.672063425264405,52.3656631679332,0.2732562755705132,0.34577594345205664,0.4524855806223287,-0.6924194484949113,0.04093629300791047,30.0,direct,2,recent_benchmark
LightGBM,realized,common,global,4,120,120,120,120,1.0,6.515219176808993,9.265707458512221,57.91595158576365,0.19531009273471875,0.3590088260186679,0.5593285521641086,1.2601963212092717,0.03777755646892646,120.0,direct,2,recent_benchmark
LightGBM,realized,common,mean_fold,4,120,120,120,120,1.0,6.515219176808992,8.761733327520503,57.91595158576365,0.2622335033293823,0.35900882601866796,0.5157406802040497,1.260196321209272,0.10382385905249926,30.0,direct,2,recent_benchmark
DynamicRidge,realized,common,global,4,120,120,120,120,1.0,16.27307726442814,53.657073819982635,95.13686806516627,0.48782644809677156,0.4958122102349973,0.6762465359692877,6.176400958498319,0.18515316388203804,120.0,direct,2,recent_benchmark
DynamicRidge,realized,common,mean_fold,4,120,120,120,120,1.0,16.27307726442814,34.85711374104608,95.13686806516625,0.5052448905922069,0.49581221023499733,0.6338638604931631,6.176400958498319,0.1969677450830547,30.0,direct,2,recent_benchmark
SeasonalNaive,realized,common,global,4,120,120,120,120,1.0,26.008333333333333,46.44575689267356,226.67255251482942,0.7796652510617037,0.738072329640112,1.15497585296546,13.425,0.4024481638770922,120.0,direct,2,recent_benchmark
SeasonalNaive,realized,common,mean_fold,4,120,120,120,120,1.0,26.00833333333333,36.755034441491794,226.67255251482942,1.3473355418712858,0.7380723296401119,1.021765567081606,13.424999999999997,0.934167242199292,30.0,direct,2,recent_benchmark
MovingAvg28,realized,common,global,4,120,120,120,120,1.0,35.489252645502646,48.341549292309715,443.48888726982887,1.0638796696128696,0.8408396020711923,1.3150991983476317,26.47265211640212,0.7935843752106556,120.0,direct,2,recent_benchmark
MovingAvg28,realized,common,mean_fold,4,120,120,120,120,1.0,35.489252645502646,47.13553948604713,443.48888726982887,1.7472807969428543,0.8408396020711925,1.2281680682237512,26.472652116402116,1.5947782700212272,30.0,direct,2,recent_benchmark
NeuralNet,realized,model_specific,global,4,120,120,120,120,1.0,8.502343714792639,17.14103117270376,59.74839128596782,0.2548791520797194,0.36228820445312804,0.5225123612716125,3.4592576628329104,0.10369995491879822,120.0,direct,2,recent_benchmark
NeuralNet,realized,model_specific,mean_fold,4,120,120,120,120,1.0,8.502343714792639,13.282378913804225,59.74839128596783,0.28526390483415753,0.36228820445312804,0.4880981305306312,3.4592576628329104,0.15601412663537217,30.0,direct,2,recent_benchmark
Ensemble,realized,model_specific,global,4,120,120,120,120,1.0,6.7618461629768465,10.174901994001802,55.045484982215996,0.20270335737127693,0.3373623164723044,0.5059872488967972,1.5637044617677358,0.04687597687037929,120.0,direct,2,recent_benchmark
Ensemble,realized,model_specific,mean_fold,4,120,120,120,120,1.0,6.7618461629768465,9.14612600670186,55.04548498221599,0.25530876135770925,0.33736231647230447,0.46468152028225396,1.5637044617677358,0.10689046387118631,30.0,direct,2,recent_benchmark
XGBoost,realized,model_specific,global,4,120,120,120,120,1.0,7.043628767132759,11.831264191710554,52.365663167933185,0.21115050013887862,0.34577594345205664,0.486489106168188,-0.6924194484949112,-0.020757015693077526,120.0,direct,2,recent_benchmark
XGBoost,realized,model_specific,mean_fold,4,120,120,120,120,1.0,7.043628767132758,10.672063425264405,52.3656631679332,0.2732562755705132,0.34577594345205664,0.4524855806223287,-0.6924194484949113,0.04093629300791047,30.0,direct,2,recent_benchmark
LightGBM,realized,model_specific,global,4,120,120,120,120,1.0,6.515219176808993,9.265707458512221,57.91595158576365,0.19531009273471875,0.3590088260186679,0.5593285521641086,1.2601963212092717,0.03777755646892646,120.0,direct,2,recent_benchmark
LightGBM,realized,model_specific,mean_fold,4,120,120,120,120,1.0,6.515219176808992,8.761733327520503,57.91595158576365,0.2622335033293823,0.35900882601866796,0.5157406802040497,1.260196321209272,0.10382385905249926,30.0,direct,2,recent_benchmark
DynamicRidge,realized,model_specific,global,4,120,120,120,120,1.0,16.27307726442814,53.657073819982635,95.13686806516627,0.48782644809677156,0.4958122102349973,0.6762465359692877,6.176400958498319,0.18515316388203804,120.0,direct,2,recent_benchmark
DynamicRidge,realized,model_specific,mean_fold,4,120,120,120,120,1.0,16.27307726442814,34.85711374104608,95.13686806516625,0.5052448905922069,0.49581221023499733,0.6338638604931631,6.176400958498319,0.1969677450830547,30.0,direct,2,recent_benchmark
SeasonalNaive,realized,model_specific,global,4,120,120,120,120,1.0,26.008333333333333,46.44575689267356,226.67255251482942,0.7796652510617037,0.738072329640112,1.15497585296546,13.425,0.4024481638770922,120.0,direct,2,recent_benchmark
SeasonalNaive,realized,model_specific,mean_fold,4,120,120,120,120,1.0,26.00833333333333,36.755034441491794,226.67255251482942,1.3473355418712858,0.7380723296401119,1.021765567081606,13.424999999999997,0.934167242199292,30.0,direct,2,recent_benchmark
MovingAvg28,realized,model_specific,global,4,120,120,120,120,1.0,35.489252645502646,48.341549292309715,443.48888726982887,1.0638796696128696,0.8408396020711923,1.3150991983476317,26.47265211640212,0.7935843752106556,120.0,direct,2,recent_benchmark
MovingAvg28,realized,model_specific,mean_fold,4,120,120,120,120,1.0,35.489252645502646,47.13553948604713,443.48888726982887,1.7472807969428543,0.8408396020711925,1.2281680682237512,26.472652116402116,1.5947782700212272,30.0,direct,2,recent_benchmark
NeuralNet,conditional,common,global,4,120,120,120,120,1.0,8.502343714792639,17.14103117270376,59.74839128596782,0.2548791520797194,0.36228820445312804,0.5225123612716125,3.4592576628329104,0.10369995491879822,120.0,direct,2,recent_benchmark
NeuralNet,conditional,common,mean_fold,4,120,120,120,120,1.0,8.502343714792639,13.282378913804225,59.74839128596783,0.28526390483415753,0.36228820445312804,0.4880981305306312,3.4592576628329104,0.15601412663537217,30.0,direct,2,recent_benchmark
Ensemble,conditional,common,global,4,120,120,120,120,1.0,6.7618461629768465,10.174901994001802,55.045484982215996,0.20270335737127693,0.3373623164723044,0.5059872488967972,1.5637044617677358,0.04687597687037929,120.0,direct,2,recent_benchmark
Ensemble,conditional,common,mean_fold,4,120,120,120,120,1.0,6.7618461629768465,9.14612600670186,55.04548498221599,0.25530876135770925,0.33736231647230447,0.46468152028225396,1.5637044617677358,0.10689046387118631,30.0,direct,2,recent_benchmark
XGBoost,conditional,common,global,4,120,120,120,120,1.0,7.043628767132759,11.831264191710554,52.365663167933185,0.21115050013887862,0.34577594345205664,0.486489106168188,-0.6924194484949112,-0.020757015693077526,120.0,direct,2,recent_benchmark
XGBoost,conditional,common,mean_fold,4,120,120,120,120,1.0,7.043628767132758,10.672063425264405,52.3656631679332,0.2732562755705132,0.34577594345205664,0.4524855806223287,-0.6924194484949113,0.04093629300791047,30.0,direct,2,recent_benchmark
LightGBM,conditional,common,global,4,120,120,120,120,1.0,6.515219176808993,9.265707458512221,57.91595158576365,0.19531009273471875,0.3590088260186679,0.5593285521641086,1.2601963212092717,0.03777755646892646,120.0,direct,2,recent_benchmark
LightGBM,conditional,common,mean_fold,4,120,120,120,120,1.0,6.515219176808992,8.761733327520503,57.91595158576365,0.2622335033293823,0.35900882601866796,0.5157406802040497,1.260196321209272,0.10382385905249926,30.0,direct,2,recent_benchmark
DynamicRidge,conditional,common,global,4,120,120,120,120,1.0,16.27307726442814,53.657073819982635,95.13686806516627,0.48782644809677156,0.4958122102349973,0.6762465359692877,6.176400958498319,0.18515316388203804,120.0,direct,2,recent_benchmark
DynamicRidge,conditional,common,mean_fold,4,120,120,120,120,1.0,16.27307726442814,34.85711374104608,95.13686806516625,0.5052448905922069,0.49581221023499733,0.6338638604931631,6.176400958498319,0.1969677450830547,30.0,direct,2,recent_benchmark
SeasonalNaive,conditional,common,global,4,120,120,120,120,1.0,26.008333333333333,46.44575689267356,226.67255251482942,0.7796652510617037,0.738072329640112,1.15497585296546,13.425,0.4024481638770922,120.0,direct,2,recent_benchmark
SeasonalNaive,conditional,common,mean_fold,4,120,120,120,120,1.0,26.00833333333333,36.755034441491794,226.67255251482942,1.3473355418712858,0.7380723296401119,1.021765567081606,13.424999999999997,0.934167242199292,30.0,direct,2,recent_benchmark
MovingAvg28,conditional,common,global,4,120,120,120,120,1.0,35.489252645502646,48.341549292309715,443.48888726982887,1.0638796696128696,0.8408396020711923,1.3150991983476317,26.47265211640212,0.7935843752106556,120.0,direct,2,recent_benchmark
MovingAvg28,conditional,common,mean_fold,4,120,120,120,120,1.0,35.489252645502646,47.13553948604713,443.48888726982887,1.7472807969428543,0.8408396020711925,1.2281680682237512,26.472652116402116,1.5947782700212272,30.0,direct,2,recent_benchmark
NeuralNet,conditional,model_specific,global,4,120,120,120,120,1.0,8.502343714792639,17.14103117270376,59.74839128596782,0.2548791520797194,0.36228820445312804,0.5225123612716125,3.4592576628329104,0.10369995491879822,120.0,direct,2,recent_benchmark
NeuralNet,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,8.502343714792639,13.282378913804225,59.74839128596783,0.28526390483415753,0.36228820445312804,0.4880981305306312,3.4592576628329104,0.15601412663537217,30.0,direct,2,recent_benchmark
Ensemble,conditional,model_specific,global,4,120,120,120,120,1.0,6.7618461629768465,10.174901994001802,55.045484982215996,0.20270335737127693,0.3373623164723044,0.5059872488967972,1.5637044617677358,0.04687597687037929,120.0,direct,2,recent_benchmark
Ensemble,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,6.7618461629768465,9.14612600670186,55.04548498221599,0.25530876135770925,0.33736231647230447,0.46468152028225396,1.5637044617677358,0.10689046387118631,30.0,direct,2,recent_benchmark
XGBoost,conditional,model_specific,global,4,120,120,120,120,1.0,7.043628767132759,11.831264191710554,52.365663167933185,0.21115050013887862,0.34577594345205664,0.486489106168188,-0.6924194484949112,-0.020757015693077526,120.0,direct,2,recent_benchmark
XGBoost,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,7.043628767132758,10.672063425264405,52.3656631679332,0.2732562755705132,0.34577594345205664,0.4524855806223287,-0.6924194484949113,0.04093629300791047,30.0,direct,2,recent_benchmark
LightGBM,conditional,model_specific,global,4,120,120,120,120,1.0,6.515219176808993,9.265707458512221,57.91595158576365,0.19531009273471875,0.3590088260186679,0.5593285521641086,1.2601963212092717,0.03777755646892646,120.0,direct,2,recent_benchmark
LightGBM,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,6.515219176808992,8.761733327520503,57.91595158576365,0.2622335033293823,0.35900882601866796,0.5157406802040497,1.260196321209272,0.10382385905249926,30.0,direct,2,recent_benchmark
DynamicRidge,conditional,model_specific,global,4,120,120,120,120,1.0,16.27307726442814,53.657073819982635,95.13686806516627,0.48782644809677156,0.4958122102349973,0.6762465359692877,6.176400958498319,0.18515316388203804,120.0,direct,2,recent_benchmark
DynamicRidge,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,16.27307726442814,34.85711374104608,95.13686806516625,0.5052448905922069,0.49581221023499733,0.6338638604931631,6.176400958498319,0.1969677450830547,30.0,direct,2,recent_benchmark
SeasonalNaive,conditional,model_specific,global,4,120,120,120,120,1.0,26.008333333333333,46.44575689267356,226.67255251482942,0.7796652510617037,0.738072329640112,1.15497585296546,13.425,0.4024481638770922,120.0,direct,2,recent_benchmark
SeasonalNaive,conditional,model_specific,mean_fold,4,120,120,120,120,1.0,26.00833333333333,36.755034441491794,226.67255251482942,1.3473355418712858,0.7380723296401119,1.021765567081606,13.424999999999997,0.934167242199292,30.0,direct,2,recent_benchmark
MovingAvg28,conditional,model_specific,global,4,120,120,120,120,1.0,35.489252645502646,48.341549292309715,443.48888726982887,1.0638796696128696,0.8408396020711923,1.3150991983476317,26.47265211640212,0.7935843752106556,120.0,direct,2,recent_benchmark
