origin_type,strategy,origin,validation_stratum,ProductId,DateKey,horizon,actual,model,prediction,absolute_error,signed_error
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-15,1,36.0,NeuralNet,79.13635787467679,43.13635787467679,43.13635787467679
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-16,2,137.0,NeuralNet,179.95384462943238,42.95384462943238,42.95384462943238
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-16,2,208.0,NeuralNet,166.67683781446078,41.32316218553922,-41.32316218553922
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-16,2,118.0,NeuralNet,77.53265533470652,40.46734466529348,-40.46734466529348
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-01,4,30.0,NeuralNet,69.9026208560317,39.9026208560317,39.9026208560317
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-18,4,141.0,NeuralNet,103.68768170998699,37.31231829001301,-37.31231829001301
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-18,4,116.0,NeuralNet,152.79052737680715,36.79052737680715,36.79052737680715
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-31,3,25.0,NeuralNet,60.17402727720246,35.17402727720246,35.17402727720246
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,NeuralNet,78.57703612417232,33.422963875827676,-33.422963875827676
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-04,7,69.0,NeuralNet,100.88787414012215,31.88787414012215,31.88787414012215
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-16,2,215.0,NeuralNet,183.8050861211325,31.19491387886751,-31.19491387886751
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-16,2,88.0,NeuralNet,118.90476499128185,30.90476499128185,30.90476499128185
recent_benchmark,direct,2025-12-28,holiday_event,24,2026-01-01,4,18.0,NeuralNet,48.62787289299103,30.62787289299103,30.62787289299103
recent_benchmark,direct,2025-12-14,holiday_event,16,2025-12-21,7,54.0,NeuralNet,23.522848551825703,30.477151448174297,-30.477151448174297
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-24,3,27.0,NeuralNet,55.98659408290598,28.98659408290598,28.98659408290598
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-16,2,76.0,NeuralNet,103.8614456657471,27.861445665747098,27.861445665747098
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-15,1,164.0,NeuralNet,136.98277701223918,27.017222987760817,-27.017222987760817
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-10,6,27.0,NeuralNet,1.5802133833919385,25.41978661660806,-25.41978661660806
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-08,4,36.0,NeuralNet,10.581819405870009,25.418180594129993,-25.418180594129993
recent_benchmark,direct,2026-01-04,winter_test_like,24,2026-01-08,4,32.0,NeuralNet,57.347157782922956,25.347157782922956,25.347157782922956
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-09,5,38.0,NeuralNet,13.684459659833317,24.315540340166685,-24.315540340166685
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-27,6,68.0,NeuralNet,44.23833083334955,23.76166916665045,-23.76166916665045
recent_benchmark,direct,2025-12-28,holiday_event,30,2026-01-01,4,20.0,NeuralNet,43.54356008655875,23.54356008655875,23.54356008655875
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,NeuralNet,24.466464851607295,23.533535148392705,-23.533535148392705
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-11,7,75.0,NeuralNet,51.632496702180056,23.367503297819944,-23.367503297819944
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,NeuralNet,88.82703110192415,23.17296889807585,-23.17296889807585
recent_benchmark,direct,2025-12-14,holiday_event,27,2025-12-18,4,23.0,NeuralNet,45.86951426552722,22.869514265527222,22.869514265527222
recent_benchmark,direct,2026-01-04,winter_test_like,29,2026-01-11,7,61.0,NeuralNet,83.83201753056922,22.832017530569217,22.832017530569217
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-06,2,24.0,NeuralNet,1.9962220071703285,22.003777992829672,-22.003777992829672
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-11,7,24.0,NeuralNet,2.085683875078453,21.914316124921548,-21.914316124921548
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,NeuralNet,118.89542841658131,21.89542841658131,21.89542841658131
recent_benchmark,direct,2025-12-28,holiday_event,30,2025-12-31,3,12.0,NeuralNet,33.74777902404128,21.74777902404128,21.74777902404128
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-21,7,11.0,NeuralNet,32.68701872884958,21.68701872884958,21.68701872884958
recent_benchmark,direct,2026-01-04,winter_test_like,24,2026-01-11,7,57.0,NeuralNet,77.81723845508411,20.81723845508411,20.81723845508411
recent_benchmark,direct,2025-12-14,holiday_event,23,2025-12-15,1,59.0,NeuralNet,38.190429633569444,20.809570366430556,-20.809570366430556
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-20,6,69.0,NeuralNet,48.29082973983977,20.709170260160228,-20.709170260160228
recent_benchmark,direct,2025-12-14,holiday_event,17,2025-12-15,1,46.0,NeuralNet,25.55928038280777,20.44071961719223,-20.44071961719223
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-22,1,13.0,NeuralNet,33.38297714133086,20.382977141330862,20.382977141330862
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,NeuralNet,40.25866101126454,20.258661011264543,20.258661011264543
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-22,1,44.0,NeuralNet,23.751515288210168,20.248484711789832,-20.248484711789832
recent_benchmark,direct,2026-01-04,winter_test_like,29,2026-01-09,5,45.0,NeuralNet,64.95184464215896,19.95184464215896,19.95184464215896
recent_benchmark,direct,2026-01-04,winter_test_like,29,2026-01-06,2,56.0,NeuralNet,75.79857467578961,19.79857467578961,19.79857467578961
recent_benchmark,direct,2025-12-21,holiday_event,16,2025-12-23,2,13.0,NeuralNet,32.73278884433034,19.732788844330337,19.732788844330337
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-23,2,12.0,NeuralNet,31.702633255199967,19.702633255199967,19.702633255199967
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-27,6,66.0,NeuralNet,46.39296173258807,19.60703826741193,-19.60703826741193
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-21,7,97.0,NeuralNet,77.51699685924855,19.48300314075145,-19.48300314075145
recent_benchmark,direct,2026-01-04,winter_test_like,30,2026-01-11,7,52.0,NeuralNet,71.27990000343289,19.279900003432886,19.279900003432886
recent_benchmark,direct,2025-12-28,holiday_event,25,2026-01-01,4,22.0,NeuralNet,41.15852802555762,19.158528025557622,19.158528025557622
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-08,4,57.0,NeuralNet,38.22806565038503,18.771934349614973,-18.771934349614973
recent_benchmark,direct,2026-01-04,winter_test_like,17,2026-01-07,3,27.0,NeuralNet,8.438853479665811,18.56114652033419,-18.56114652033419
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-07,3,20.0,NeuralNet,1.5764208655162435,18.423579134483756,-18.423579134483756
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-19,5,74.0,NeuralNet,92.41591393162958,18.415913931629575,18.415913931629575
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-21,7,70.0,NeuralNet,51.6666896657939,18.333310334206097,-18.333310334206097
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-15,1,111.0,NeuralNet,129.12222579316358,18.12222579316358,18.12222579316358
recent_benchmark,direct,2025-12-28,holiday_event,25,2025-12-31,3,9.0,NeuralNet,26.94298545945544,17.94298545945544,17.94298545945544
recent_benchmark,direct,2026-01-04,winter_test_like,30,2026-01-08,4,30.0,NeuralNet,47.896627263914844,17.896627263914844,17.896627263914844
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-18,4,46.0,NeuralNet,63.716706555195096,17.716706555195096,17.716706555195096
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-17,3,61.0,NeuralNet,78.4746181307468,17.474618130746805,17.474618130746805
recent_benchmark,direct,2026-01-04,winter_test_like,9,2026-01-10,6,35.0,NeuralNet,17.554059120476744,17.445940879523256,-17.445940879523256
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-16,2,79.0,NeuralNet,96.3878900982311,17.387890098231097,17.387890098231097
recent_benchmark,direct,2025-12-28,holiday_event,16,2026-01-04,7,24.0,NeuralNet,41.143510883673876,17.143510883673876,17.143510883673876
recent_benchmark,direct,2025-12-28,holiday_event,29,2025-12-31,3,32.0,NeuralNet,49.069532181997666,17.069532181997666,17.069532181997666
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-09,5,18.0,NeuralNet,1.6768049674961336,16.323195032503868,-16.323195032503868
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,NeuralNet,38.930183713516804,16.069816286483196,-16.069816286483196
recent_benchmark,direct,2025-12-14,holiday_event,16,2025-12-16,2,69.0,NeuralNet,53.08003630050112,15.91996369949888,-15.91996369949888
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-18,4,90.0,NeuralNet,105.73187974377429,15.731879743774286,15.731879743774286
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-11,7,22.0,NeuralNet,37.56110565907608,15.561105659076077,15.561105659076077
recent_benchmark,direct,2026-01-04,winter_test_like,30,2026-01-10,6,29.0,NeuralNet,44.55066470063389,15.550664700633888,15.550664700633888
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-10,6,12.0,NeuralNet,27.495726912286738,15.495726912286738,15.495726912286738
recent_benchmark,direct,2025-12-14,holiday_event,20,2025-12-15,1,45.0,NeuralNet,29.548646676335565,15.451353323664435,-15.451353323664435
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-26,5,53.0,NeuralNet,37.59284632752876,15.407153672471239,-15.407153672471239
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-19,5,99.0,NeuralNet,83.77866406769158,15.22133593230842,-15.22133593230842
recent_benchmark,direct,2025-12-28,holiday_event,24,2025-12-31,3,25.0,NeuralNet,40.16402130575567,15.164021305755668,15.164021305755668
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-19,5,93.0,NeuralNet,78.08776360215181,14.91223639784819,-14.91223639784819
recent_benchmark,direct,2025-12-21,holiday_event,28,2025-12-26,5,26.0,NeuralNet,11.099710987024826,14.900289012975174,-14.900289012975174
recent_benchmark,direct,2025-12-14,holiday_event,18,2025-12-16,2,48.0,NeuralNet,33.10136882951617,14.898631170483831,-14.898631170483831
recent_benchmark,direct,2025-12-21,holiday_event,24,2025-12-25,4,14.0,NeuralNet,28.848363910816474,14.848363910816474,14.848363910816474
recent_benchmark,direct,2025-12-14,holiday_event,10,2025-12-16,2,28.0,NeuralNet,42.57419522412142,14.574195224121418,14.574195224121418
recent_benchmark,direct,2026-01-04,winter_test_like,7,2026-01-07,3,29.0,NeuralNet,14.542683883860429,14.457316116139571,-14.457316116139571
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-16,2,56.0,NeuralNet,70.38968026358809,14.38968026358809,14.38968026358809
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-05,1,15.0,NeuralNet,0.7225719731837478,14.277428026816253,-14.277428026816253
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-19,5,148.0,Ensemble,226.62081774667175,78.62081774667175,78.62081774667175
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,Ensemble,164.34141694586856,71.65858305413144,-71.65858305413144
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,Ensemble,199.5336998535691,61.46630014643091,-61.46630014643091
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-18,4,209.0,Ensemble,265.79078990834284,56.790789908342845,56.790789908342845
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,Ensemble,182.56596962843315,55.56596962843315,55.56596962843315
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,Ensemble,145.57752432192274,51.57752432192274,51.57752432192274
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-16,2,208.0,Ensemble,158.52288112614534,49.477118873854664,-49.477118873854664
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-17,3,190.0,Ensemble,144.4214424835301,45.578557516469914,-45.578557516469914
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-20,6,142.0,Ensemble,186.8068837152116,44.8068837152116,44.8068837152116
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-16,2,267.0,Ensemble,311.54414505093666,44.54414505093666,44.54414505093666
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-15,1,207.0,Ensemble,163.92650452186706,43.07349547813294,-43.07349547813294
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-17,3,53.0,Ensemble,93.80755881010447,40.80755881010447,40.80755881010447
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-19,5,80.0,Ensemble,117.8324089354991,37.8324089354991,37.8324089354991
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-01,4,25.0,Ensemble,62.236027664424185,37.236027664424185,37.236027664424185
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-04,7,69.0,Ensemble,105.2039366771383,36.2039366771383,36.2039366771383
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-17,3,237.0,Ensemble,272.33494261133876,35.33494261133876,35.33494261133876
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,Ensemble,130.99947337059427,33.99947337059427,33.99947337059427
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-11,7,75.0,Ensemble,42.38544211417642,32.61455788582358,-32.61455788582358
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-01,4,30.0,Ensemble,62.139220241569845,32.139220241569845,32.139220241569845
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-19,5,74.0,Ensemble,104.54145722583587,30.54145722583587,30.54145722583587
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-15,1,36.0,Ensemble,64.7174865094442,28.7174865094442,28.7174865094442
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-18,4,136.0,Ensemble,164.48462467723817,28.484624677238173,28.484624677238173
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,Ensemble,83.62694208841631,28.373057911583686,-28.373057911583686
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-16,2,118.0,Ensemble,89.67004388436153,28.329956115638467,-28.329956115638467
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-28,7,85.0,Ensemble,57.475048366451446,27.524951633548554,-27.524951633548554
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-04,7,114.0,Ensemble,86.4823353681654,27.517664631834606,-27.517664631834606
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-18,4,90.0,Ensemble,117.3551226733349,27.355122673334904,27.355122673334904
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-15,1,164.0,Ensemble,136.6589883230389,27.341011676961102,-27.341011676961102
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,Ensemble,85.76726562799305,26.232734372006945,-26.232734372006945
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-10,6,27.0,Ensemble,0.7700499593962818,26.22995004060372,-26.22995004060372
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-20,6,36.0,Ensemble,62.20764963800863,26.207649638008633,26.207649638008633
recent_benchmark,direct,2025-12-14,holiday_event,27,2025-12-18,4,23.0,Ensemble,49.17985142190572,26.179851421905717,26.179851421905717
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-18,4,46.0,Ensemble,72.03925962964563,26.039259629645628,26.039259629645628
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-21,7,35.0,Ensemble,59.544194501424016,24.544194501424016,24.544194501424016
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-08,4,36.0,Ensemble,11.803739396589888,24.19626060341011,-24.19626060341011
recent_benchmark,direct,2025-12-28,holiday_event,24,2026-01-01,4,18.0,Ensemble,42.14358894423556,24.14358894423556,24.14358894423556
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-09,5,38.0,Ensemble,13.936847944275833,24.063152055724167,-24.063152055724167
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-17,3,172.0,Ensemble,147.95731525860654,24.042684741393458,-24.042684741393458
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-31,3,25.0,Ensemble,48.94108014816203,23.94108014816203,23.94108014816203
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,Ensemble,24.955462556234387,23.044537443765613,-23.044537443765613
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-08,4,57.0,Ensemble,33.985181179304625,23.014818820695375,-23.014818820695375
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-16,2,215.0,Ensemble,192.0264504188909,22.973549581109097,-22.973549581109097
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-16,2,76.0,Ensemble,98.96737904562599,22.96737904562599,22.96737904562599
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-11,7,24.0,Ensemble,1.0665372657338952,22.933462734266104,-22.933462734266104
recent_benchmark,direct,2025-12-14,holiday_event,23,2025-12-15,1,59.0,Ensemble,36.09132257427397,22.908677425726033,-22.908677425726033
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-06,2,24.0,Ensemble,1.2175275508981975,22.782472449101803,-22.782472449101803
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-21,7,60.0,Ensemble,82.27241245718304,22.272412457183037,22.272412457183037
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-19,5,39.0,Ensemble,60.11956762248756,21.11956762248756,21.11956762248756
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-15,1,158.0,Ensemble,137.21339042144498,20.786609578555016,-20.786609578555016
recent_benchmark,direct,2025-12-14,holiday_event,17,2025-12-15,1,46.0,Ensemble,25.351495948034184,20.648504051965816,-20.648504051965816
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-19,5,72.0,Ensemble,92.6051060970852,20.605106097085198,20.605106097085198
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-16,2,79.0,Ensemble,99.39157624163761,20.39157624163761,20.39157624163761
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-21,7,11.0,Ensemble,31.325475832199082,20.325475832199082,20.325475832199082
recent_benchmark,direct,2025-12-28,holiday_event,25,2025-12-31,3,9.0,Ensemble,29.086398192985744,20.086398192985744,20.086398192985744
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-26,5,53.0,Ensemble,32.97201072222188,20.02798927777812,-20.02798927777812
recent_benchmark,direct,2025-12-28,holiday_event,30,2025-12-31,3,12.0,Ensemble,31.898622769974438,19.898622769974438,19.898622769974438
recent_benchmark,direct,2026-01-04,winter_test_like,9,2026-01-10,6,35.0,Ensemble,15.618442625687301,19.3815573743127,-19.3815573743127
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,Ensemble,35.84768233712239,19.152317662877607,-19.152317662877607
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-07,3,20.0,Ensemble,0.9538824386812609,19.046117561318738,-19.046117561318738
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-27,6,66.0,Ensemble,46.95850781156129,19.04149218843871,-19.04149218843871
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-17,3,206.0,Ensemble,186.95895485437399,19.041045145626015,-19.041045145626015
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-10,6,12.0,Ensemble,30.82776398029334,18.82776398029334,18.82776398029334
recent_benchmark,direct,2026-01-04,winter_test_like,8,2026-01-11,7,53.0,Ensemble,34.22150500709907,18.77849499290093,-18.77849499290093
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-18,4,127.0,Ensemble,145.53594356720194,18.53594356720194,18.53594356720194
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-11,7,50.0,Ensemble,31.494046311992058,18.505953688007942,-18.505953688007942
recent_benchmark,direct,2025-12-28,holiday_event,30,2026-01-01,4,20.0,Ensemble,38.45834814269679,18.458348142696792,18.458348142696792
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-19,5,65.0,Ensemble,83.42829748296052,18.428297482960517,18.428297482960517
recent_benchmark,direct,2026-01-04,winter_test_like,24,2026-01-08,4,32.0,Ensemble,50.41637076852707,18.416370768527067,18.416370768527067
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-20,6,34.0,Ensemble,52.10841250990248,18.10841250990248,18.10841250990248
recent_benchmark,direct,2025-12-14,holiday_event,10,2025-12-17,3,52.0,Ensemble,33.96948843997461,18.03051156002539,-18.03051156002539
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,Ensemble,38.0137990973255,18.013799097325503,18.013799097325503
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-18,4,116.0,Ensemble,133.5480139279162,17.5480139279162,17.5480139279162
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-16,2,137.0,Ensemble,154.31665364362203,17.316653643622033,17.316653643622033
recent_benchmark,direct,2025-12-14,holiday_event,20,2025-12-15,1,45.0,Ensemble,27.743937936232268,17.256062063767732,-17.256062063767732
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-11,7,22.0,Ensemble,39.23612286942071,17.23612286942071,17.23612286942071
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-20,6,54.0,Ensemble,71.15971329442037,17.15971329442037,17.15971329442037
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-09,5,18.0,Ensemble,0.8896631805086148,17.110336819491387,-17.110336819491387
recent_benchmark,direct,2025-12-14,holiday_event,16,2025-12-21,7,54.0,Ensemble,36.964841918476594,17.035158081523406,-17.035158081523406
recent_benchmark,direct,2026-01-04,winter_test_like,17,2026-01-07,3,27.0,Ensemble,10.1934948458346,16.8065051541654,-16.8065051541654
recent_benchmark,direct,2025-12-21,holiday_event,28,2025-12-26,5,26.0,Ensemble,9.385511247878071,16.61448875212193,-16.61448875212193
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-21,7,25.0,Ensemble,41.439293108622294,16.439293108622294,16.439293108622294
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-25,4,50.0,Ensemble,33.81200521096893,16.187994789031073,-16.187994789031073
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-17,3,61.0,Ensemble,77.11169710653662,16.111697106536624,16.111697106536624
recent_benchmark,direct,2026-01-04,winter_test_like,29,2026-01-09,5,45.0,Ensemble,60.99179462537644,15.991794625376443,15.991794625376443
recent_benchmark,direct,2026-01-04,winter_test_like,29,2026-01-06,2,56.0,Ensemble,71.98359009373348,15.983590093733483,15.983590093733483
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-17,3,131.0,Ensemble,146.95913271301322,15.959132713013219,15.959132713013219
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-21,7,44.0,Ensemble,59.847873933497425,15.847873933497425,15.847873933497425
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-15,1,168.0,Ensemble,152.1838618699554,15.816138130044607,-15.816138130044607
recent_benchmark,direct,2025-12-14,holiday_event,14,2025-12-15,1,46.0,Ensemble,30.45988822251551,15.54011177748449,-15.54011177748449
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-03,6,48.0,Ensemble,63.52798920594887,15.52798920594887,15.52798920594887
recent_benchmark,direct,2026-01-04,winter_test_like,7,2026-01-07,3,29.0,Ensemble,13.571698147423763,15.428301852576237,-15.428301852576237
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-22,1,44.0,Ensemble,28.598830644746872,15.401169355253128,-15.401169355253128
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-08,4,44.0,Ensemble,28.62239359389187,15.377606406108129,-15.377606406108129
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-18,4,62.0,Ensemble,77.31708706526555,15.317087065265554,15.317087065265554
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-20,6,32.0,Ensemble,47.29213301175365,15.292133011753648,15.292133011753648
recent_benchmark,direct,2025-12-14,holiday_event,18,2025-12-16,2,48.0,Ensemble,32.876862384643886,15.123137615356114,-15.123137615356114
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-28,7,5.0,Ensemble,20.080025929164414,15.080025929164414,15.080025929164414
recent_benchmark,direct,2025-12-21,holiday_event,25,2025-12-23,2,12.0,Ensemble,26.98820866828312,14.988208668283121,14.988208668283121
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-27,6,68.0,Ensemble,53.040664250457496,14.959335749542504,-14.959335749542504
recent_benchmark,direct,2025-12-28,holiday_event,23,2026-01-04,7,50.0,Ensemble,35.08258549337636,14.917414506623643,-14.917414506623643
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-18,4,209.0,XGBoost,302.9302673339844,93.93026733398438,93.93026733398438
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,XGBoost,148.46849060058594,87.53150939941406,-87.53150939941406
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,XGBoost,260.13885498046875,86.86114501953125,-86.86114501953125
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-15,1,207.0,XGBoost,124.59654235839844,82.40345764160156,-82.40345764160156
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-18,4,136.0,XGBoost,216.48333740234375,80.48333740234375,80.48333740234375
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-17,3,190.0,XGBoost,122.40145874023438,67.59854125976562,-67.59854125976562
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-16,2,208.0,XGBoost,140.99313354492188,67.00686645507812,-67.00686645507812
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-16,2,182.0,XGBoost,118.88461303710938,63.115386962890625,-63.115386962890625
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,XGBoost,211.29505920410156,49.70494079589844,-49.70494079589844
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-18,4,141.0,XGBoost,94.47853088378906,46.52146911621094,-46.52146911621094
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,XGBoost,172.94647216796875,45.94647216796875,45.94647216796875
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-17,3,172.0,XGBoost,128.34365844726562,43.656341552734375,-43.656341552734375
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-15,1,168.0,XGBoost,129.28077697753906,38.71922302246094,-38.71922302246094
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-11,7,75.0,XGBoost,37.706748962402344,37.293251037597656,-37.293251037597656
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,XGBoost,131.236083984375,37.236083984375,37.236083984375
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,XGBoost,133.69293212890625,36.69293212890625,36.69293212890625
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-01,4,25.0,XGBoost,60.935874938964844,35.935874938964844,35.935874938964844
