ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
17,4,2023-01-14,2023-01-10,development,direct,winter_test_like,12.19972555236299,False,False,False,False,False,,,,12.19972555236299,17.0,True,10.5,15.0,17.392857142857142
18,4,2023-01-14,2023-01-10,development,direct,winter_test_like,11.133428006911169,False,False,False,False,False,,,,11.133428006911169,13.0,True,23.2,35.0,35.285714285714285
19,4,2023-01-14,2023-01-10,development,direct,winter_test_like,73.9939980901462,False,False,False,False,False,,,,73.9939980901462,44.0,True,28.5,66.0,38.607142857142854
20,4,2023-01-14,2023-01-10,development,direct,winter_test_like,19.29305121905807,False,False,False,False,False,,,,19.29305121905807,11.0,True,23.1,35.0,40.5
21,4,2023-01-14,2023-01-10,development,direct,winter_test_like,13.921025651935787,False,False,False,False,False,,,,13.921025651935787,16.0,True,12.1,17.0,20.5
22,4,2023-01-14,2023-01-10,development,direct,winter_test_like,2.826320235429901,False,False,False,False,False,,,,2.826320235429901,1.0,True,5.5,2.0,17.428571428571427
23,4,2023-01-14,2023-01-10,development,direct,winter_test_like,22.470328647120624,False,False,False,False,False,,,,22.470328647120624,18.0,True,25.7,45.0,37.785714285714285
24,4,2023-01-14,2023-01-10,development,direct,winter_test_like,10.660432990523608,False,False,False,False,False,,,,10.660432990523608,0.0,False,,,
25,4,2023-01-14,2023-01-10,development,direct,winter_test_like,23.22454117310606,False,False,False,False,False,,,,23.22454117310606,15.0,True,23.0,31.0,30.678571428571427
26,4,2023-01-14,2023-01-10,development,direct,winter_test_like,1.7161290819591812,False,False,False,False,False,,,,1.7161290819591812,0.0,False,9.0,9.0,5.454545454545454
27,4,2023-01-14,2023-01-10,development,direct,winter_test_like,11.534834446211212,False,False,False,False,False,,,,11.534834446211212,5.0,True,19.444444444444443,23.0,26.416666666666668
28,4,2023-01-14,2023-01-10,development,direct,winter_test_like,15.833389378471148,False,False,False,False,False,,,,15.833389378471148,11.0,True,5.8,12.0,5.107142857142857
1,5,2023-01-15,2023-01-10,development,direct,winter_test_like,40.03251360025028,False,False,False,False,False,,,,40.03251360025028,39.0,True,56.7,65.0,81.92857142857143
2,5,2023-01-15,2023-01-10,development,direct,winter_test_like,56.24391589917664,False,False,False,False,False,,,,56.24391589917664,53.0,True,60.1,98.0,67.25
3,5,2023-01-15,2023-01-10,development,direct,winter_test_like,5.141706144211945,False,False,False,False,False,,,,5.141706144211945,7.0,True,30.2,14.0,54.67857142857143
4,5,2023-01-15,2023-01-10,development,direct,winter_test_like,50.950406764801535,False,False,False,False,False,,,,50.950406764801535,38.0,True,75.6,98.0,95.82142857142857
5,5,2023-01-15,2023-01-10,development,direct,winter_test_like,77.4333130564111,False,False,False,False,False,,,,77.4333130564111,93.0,True,115.7,167.0,116.03571428571429
6,5,2023-01-15,2023-01-10,development,direct,winter_test_like,16.98149551400233,False,False,False,False,False,,,,16.98149551400233,30.0,True,22.8,38.0,17.0
7,5,2023-01-15,2023-01-10,development,direct,winter_test_like,7.676176472757379,False,False,False,False,False,,,,7.676176472757379,20.0,True,16.2,26.0,14.892857142857142
8,5,2023-01-15,2023-01-10,development,direct,winter_test_like,16.046343305815387,False,False,False,False,False,,,,16.046343305815387,17.0,True,20.1,31.0,20.821428571428573
9,5,2023-01-15,2023-01-10,development,direct,winter_test_like,24.74143651556949,False,False,False,False,False,,,,24.74143651556949,38.0,True,42.0,63.0,38.392857142857146
10,5,2023-01-15,2023-01-10,development,direct,winter_test_like,51.150895274745196,False,False,False,False,False,,,,51.150895274745196,48.0,True,42.5,86.0,32.142857142857146
11,5,2023-01-15,2023-01-10,development,direct,winter_test_like,31.85692438694104,False,False,False,False,False,,,,31.85692438694104,20.0,True,38.6,39.0,74.64285714285714
12,5,2023-01-15,2023-01-10,development,direct,winter_test_like,12.170812771532988,False,False,False,False,False,,,,12.170812771532988,27.0,True,31.5,47.0,26.785714285714285
13,5,2023-01-15,2023-01-10,development,direct,winter_test_like,42.80528837568517,False,False,False,False,False,,,,42.80528837568517,38.0,True,55.4,77.0,40.42857142857143
14,5,2023-01-15,2023-01-10,development,direct,winter_test_like,45.14173608866386,False,False,False,False,False,,,,45.14173608866386,45.0,True,42.2,73.0,24.607142857142858
15,5,2023-01-15,2023-01-10,development,direct,winter_test_like,39.53383693487489,False,False,False,False,False,,,,39.53383693487489,51.0,True,42.5,80.0,32.17857142857143
16,5,2023-01-15,2023-01-10,development,direct,winter_test_like,26.245611993280928,False,False,False,False,False,,,,26.245611993280928,51.0,True,63.9,72.0,70.89285714285714
17,5,2023-01-15,2023-01-10,development,direct,winter_test_like,19.158207686952718,False,False,False,False,False,,,,19.158207686952718,33.0,True,20.2,24.0,17.392857142857142
18,5,2023-01-15,2023-01-10,development,direct,winter_test_like,21.311974777910812,False,False,False,False,False,,,,21.311974777910812,30.0,True,55.6,83.0,35.285714285714285
19,5,2023-01-15,2023-01-10,development,direct,winter_test_like,94.50929118758631,False,False,False,False,False,,,,94.50929118758631,59.0,True,72.7,176.0,38.607142857142854
20,5,2023-01-15,2023-01-10,development,direct,winter_test_like,27.245708047979605,False,False,False,False,False,,,,27.245708047979605,46.0,True,43.3,58.0,40.5
